,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217
46,0.2561375,0.22064057,0.13978495,0.077844314,0.2427907,0.18607181,0.255449,0.22465035,0.12575758,0.18947369,0.24588235,0.20033956,0.10142631,0.24822275,0.26233605,0.2730285,0.19379194,0.215981,0.21196455,0.15584415,0.21129707,0.0,0.20305863,0.2517202,0.2666076,0.2539185,0.23371336,0.2381554,0.2682927,0.23190546,0.26827484,0.26379067,0.2509225,0.23952095,0.2303207,0.23634736,0.17124183,0.22897196,0.20636286,0.1401099,0.21676737,0.21428572,0.21,0.20350876,0.15151516,0.10837439,1.0,0.23311062,0.2,0.27241674,0.26945412,0.18028535,0.2914573,0.20674357,0.23960695,0.19126214,0.3091873,0.21174525,0.21831562,0.21585557,0.29273742,0.25767487,0.23489933,0.27485853,0.26216412,0.2451613,0.25295383,0.25295383,0.27091634,0.24809575,0.26883426,0.22502251,0.260631,0.24254318,0.25809717,0.21269841,0.30769232,0.2467344,0.21472937,0.24449877,0.21324354,0.16360116,0.21932516,0.26824817,0.20274551,0.21844226,0.2150139,0.24660768,0.24271011,0.34002006,0.25608656,0.28196147,0.23710601,0.20699172,0.2327044,0.22649889,0.2594547,0.27720207,0.21843252,0.22921914,0.24278313,0.21105918,0.24121405,0.24488449,0.20675105,0.21505377,0.23363711,0.22015916,0.21417445,0.2387597,0.23110151,0.254447,0.26083592,0.26455417,0.22839072,0.22545454,0.24177301,0.2624688,0.24060751,0.25342464,0.28045112,0.22317263,0.22324723,0.26220888,0.24336283,0.26820967,0.25203252,0.21895124,0.21761657,0.17563118,0.31678486,0.25991562,0.24082421,0.24429224,0.2541042,0.24593796,0.21325648,0.21150592,0.22084805,0.23000824,0.2425799,0.24618736,0.20261438,0.26636568,0.23098075,0.23335719,0.24810319,0.26970956,0.23026745,0.23411849,0.24090908,0.2446675,0.23731236,0.20348836,0.24760602,0.27597144,0.19868173,0.23185988,0.22171254,0.2606335,0.24804178,0.21269296,0.24424553,0.22322775,0.25553176,0.25895953,0.21925643,0.26396278,0.21222708,0.25492033,0.26174897,0.20901994,0.2231405,0.24059041,0.22695585,0.26168224,0.25617978,0.26874474,0.24578136,0.2449422,0.24275646,0.22683705,0.24410541,0.2710887,0.23265895,0.26182708,0.26432908,0.26039538,0.23431595,0.2349486,0.24270073,0.22409824,0.26661953,0.24120282,0.25080386,0.25261584,0.2631579,0.25185186,0.18728323,0.24176647,0.24025974,0.2400301,0.21130952,0.23529412,0.24044944,0.24269265,0.25072256,0.24227643,0.20365296,0.24057738,0.20417424,0.23138602,0.25318608,0.2393736,0.2550444,0.26033357,0.22977147,0.23101777
47,0.38561246,0.37726638,0.19677171,0.10526316,0.3262654,0.3299293,0.34673697,0.6226721,0.13395114,0.32454363,0.4860732,0.33576158,0.08801341,0.47603485,0.4585881,0.4276018,0.3461794,0.36828643,0.3877551,0.16277258,0.26690647,0.0,0.33708608,0.4890433,0.34903783,0.48150256,0.39709762,0.4687679,0.42078257,0.42115143,0.41611144,0.4192399,0.35383552,0.41718945,0.37426472,0.37206087,0.17476489,0.2968222,0.32671958,0.14092356,0.38116032,0.33537415,0.3138587,0.21700224,0.14570063,0.07035176,0.23311062,1.0,0.33726415,0.3733596,0.2685116,0.16563945,0.22908817,0.36319444,0.43414322,0.3137114,0.37714663,0.34198573,0.35206717,0.36982813,0.260745,0.5379276,0.40074074,0.38942,0.44863862,0.47610724,0.52361184,0.52361184,0.30395558,0.27365357,0.40676883,0.33878663,0.43926886,0.36710444,0.5360517,0.3634037,0.24242425,0.40581465,0.3590627,0.22617246,0.28549618,0.27652052,0.38709676,0.4883721,0.33588958,0.3306233,0.3555241,0.49641874,0.38930264,0.3154681,0.38418862,0.37983978,0.4268218,0.32251382,0.41710183,0.43219265,0.35576284,0.42407662,0.44613436,0.3598684,0.4103832,0.4225445,0.44959676,0.48597014,0.3962912,0.41048333,0.5281227,0.37422037,0.3939394,0.4320104,0.445625,0.41001266,0.49497655,0.4297164,0.47954687,0.43358395,0.42062572,0.48979592,0.3761175,0.4303351,0.4296342,0.36683416,0.3358726,0.42866084,0.4008568,0.44042057,0.3888529,0.35298246,0.40675846,0.28472754,0.25879765,0.3871608,0.47953215,0.4119874,0.44607842,0.5185676,0.43565598,0.36944818,0.39298245,0.43788606,0.52831227,0.48178914,0.35945362,0.43322885,0.34299517,0.47495243,0.42458808,0.4772865,0.4649794,0.43067485,0.35350758,0.46158192,0.5738368,0.21875,0.4498208,0.4089172,0.30097088,0.35770234,0.39303797,0.35690007,0.47420868,0.42544168,0.45990837,0.48432288,0.45264453,0.22965117,0.34141126,0.46261683,0.3826389,0.33746555,0.56641746,0.3622101,0.4040277,0.42305297,0.49589604,0.48474577,0.43306097,0.38204455,0.45909956,0.4305043,0.3782253,0.4651568,0.43361244,0.4479804,0.42267406,0.36768448,0.4865027,0.48967195,0.39401495,0.4443742,0.46349558,0.40987813,0.42415228,0.48800468,0.4001297,0.505284,0.47743624,0.47705147,0.23484848,0.41286695,0.46701694,0.40074673,0.3551263,0.5880914,0.4980106,0.37115517,0.48190477,0.46763086,0.32665744,0.4154049,0.36395758,0.23382352,0.40121377,0.4390089,0.40403384,0.44239062,0.47890535,0.38747555
48,0.24900873,0.24405286,0.13860252,0.09352518,0.26586938,0.22030237,0.22112212,0.3581527,0.115384616,0.18808511,0.2679201,0.22287637,0.09701493,0.26517382,0.2498484,0.24904458,0.22324415,0.23977987,0.22343522,0.13553114,0.17913386,0.0,0.21841004,0.2681118,0.2716263,0.26708075,0.24799357,0.26103404,0.24024025,0.2642487,0.2429972,0.2437032,0.29379055,0.2916984,0.24499524,0.24649122,0.1598513,0.20124114,0.20149875,0.086142324,0.21935007,0.23893805,0.19842657,0.1799117,0.13032258,0.05925926,0.2,0.33726415,1.0,0.2571898,0.20021187,0.14045618,0.16593887,0.24223602,0.3043478,0.23129252,0.23139158,0.2215909,0.24694377,0.22513492,0.21031345,0.2745984,0.3148515,0.26525822,0.25476357,0.26444158,0.27786753,0.27786753,0.24385633,0.19536757,0.28225175,0.21614583,0.2503329,0.21846847,0.2731855,0.27169505,0.20469798,0.22253129,0.24140969,0.1821229,0.20927724,0.17059378,0.24904214,0.2716936,0.21671827,0.23002633,0.24976873,0.27471876,0.2704778,0.2155477,0.2439236,0.30103806,0.27030912,0.23809524,0.26018807,0.26453054,0.23905724,0.27861953,0.28379387,0.24092409,0.24205202,0.33472803,0.289644,0.27888447,0.29858658,0.25645295,0.52747256,0.26222223,0.26303318,0.27272728,0.27087873,0.2893716,0.29580745,0.27062228,0.31085044,0.27306274,0.24194609,0.26531863,0.258498,0.26180837,0.25848377,0.25720966,0.22182469,0.25639153,0.22065064,0.24786885,0.22196442,0.2603878,0.26787058,0.2427293,0.19214876,0.24837133,0.25127226,0.25468165,0.24016564,0.3387597,0.27044952,0.2195526,0.25176057,0.2557377,0.28372902,0.31142643,0.2457786,0.2697126,0.23042704,0.26018584,0.27362055,0.26244953,0.2662722,0.24929379,0.27495462,0.27055869,0.30508474,0.18131869,0.28198075,0.25685975,0.20238096,0.22834007,0.24942791,0.2933213,0.2433121,0.2833186,0.25855514,0.25244913,0.27769887,0.15794872,0.23501873,0.27362204,0.26483613,0.24683544,0.2986779,0.23090129,0.2569706,0.27575982,0.31604537,0.273905,0.27091044,0.25283632,0.2630814,0.27017292,0.24009146,0.29801324,0.2578875,0.25995806,0.23044397,0.2340591,0.27496672,0.2798103,0.25694966,0.28699553,0.25330928,0.2763466,0.2405149,0.27659574,0.25570416,0.27773643,0.25536638,0.25381526,0.18423973,0.24377745,0.25482625,0.23572475,0.26352707,0.36894163,0.30261138,0.2354452,0.26953405,0.27479675,0.2245266,0.28087166,0.2518315,0.18996799,0.3015464,0.2835596,0.27192983,0.2672844,0.26858214,0.24720894
49,0.39602554,0.31009442,0.16568545,0.102392346,0.302874,0.2353896,0.31553057,0.3330909,0.111636706,0.2891132,0.41666666,0.30183357,0.10273973,0.42480358,0.41301844,0.40982625,0.2972028,0.32325268,0.354017,0.17094775,0.25592417,0.0,0.3115685,0.435236,0.34246576,0.39449543,0.33082706,0.3996489,0.3904762,0.3916501,0.36719242,0.36637932,0.32739422,0.36918032,0.3317647,0.29223093,0.1783496,0.28550404,0.27430555,0.12880144,0.32062057,0.32153392,0.26198998,0.20148027,0.16437098,0.072674416,0.27241674,0.3733596,0.2571898,1.0,0.27189323,0.15292096,0.25753662,0.31861663,0.35159817,0.25777104,0.36714286,0.31827658,0.34217876,0.31278992,0.24237686,0.45966136,0.35220125,0.36388323,0.37341774,0.40678975,0.45296898,0.45296898,0.27462685,0.24330708,0.3776271,0.30875912,0.37326074,0.3050518,0.46265665,0.35359117,0.20409836,0.33540374,0.29661626,0.1993383,0.24424343,0.23320755,0.31726384,0.45828506,0.2669355,0.31355312,0.2825607,0.41310382,0.4347826,0.3164557,0.3167388,0.33803812,0.36818758,0.29955292,0.34589502,0.39081225,0.33811918,0.34293747,0.3906456,0.31758165,0.3601804,0.39340815,0.38493723,0.39135653,0.3661042,0.40606508,0.33402777,0.30265996,0.3344504,0.3605898,0.36346278,0.36569148,0.43324062,0.36294416,0.37974682,0.3982827,0.41501242,0.41206896,0.35149863,0.38179597,0.37741935,0.33666667,0.31882972,0.3669903,0.36293435,0.41230768,0.36187845,0.32603773,0.41871583,0.22394137,0.28086165,0.3681592,0.3892815,0.4147844,0.39693683,0.3949967,0.3695793,0.30715287,0.3164006,0.32964754,0.42724288,0.37077218,0.27218935,0.36627907,0.29278952,0.37964147,0.3487013,0.4,0.41341463,0.369455,0.3059593,0.42117646,0.37507945,0.20344545,0.3900185,0.3707186,0.25644806,0.31202748,0.3425926,0.32823873,0.3886256,0.33381504,0.4104389,0.36116633,0.40538806,0.2539159,0.30910483,0.39700598,0.36329588,0.33157894,0.46555683,0.31461483,0.38814017,0.3623469,0.36585367,0.40480274,0.4317719,0.3803419,0.3724227,0.36825398,0.34063745,0.41686746,0.39473686,0.3874842,0.37227213,0.36388698,0.38975903,0.37824774,0.35055593,0.46500346,0.4086511,0.40763888,0.40696204,0.40771514,0.3271028,0.3697206,0.3620352,0.3478261,0.19786535,0.33866838,0.38416076,0.36036626,0.240991,0.32934132,0.38003966,0.31919482,0.39278814,0.35828134,0.293422,0.36294767,0.31268656,0.26426175,0.4535061,0.35096774,0.43465704,0.5006916,0.40138808,0.32880434
50,0.25801283,0.29438823,0.1433526,0.09104046,0.25779817,0.24446903,0.27374783,0.24652778,0.23296355,0.20746528,0.25832847,0.20448878,0.1196319,0.25409836,0.28339577,0.26930565,0.23350254,0.22525331,0.22604243,0.17088607,0.21486762,0.0,0.23174873,0.25951165,0.28396145,0.25694874,0.24497992,0.25392833,0.2948113,0.2577548,0.2706389,0.2453862,0.2843952,0.29182583,0.3168016,0.23452485,0.15940224,0.21512151,0.2043551,0.12046632,0.2256143,0.25336927,0.1930131,0.19685039,0.14005236,0.10248447,0.26945412,0.2685116,0.20021187,0.27189323,1.0,0.15103532,0.26397145,0.26473254,0.25656414,0.21932366,0.34844443,0.25,0.24286878,0.21658987,0.19798996,0.2746479,0.26120114,0.3311313,0.2718795,0.26042336,0.26563334,0.26563334,0.2569511,0.21730176,0.31114677,0.23104057,0.26212937,0.22113207,0.2764557,0.22492163,0.19243604,0.24414478,0.2413793,0.18447694,0.28423476,0.16478343,0.24235474,0.27710843,0.20781893,0.22779244,0.22474977,0.258348,0.24810766,0.29584122,0.2899729,0.26391232,0.25857142,0.20483005,0.2681962,0.2404692,0.29137325,0.29957083,0.25567767,0.23986766,0.26494464,0.23543124,0.27938807,0.2789614,0.22083333,0.27782497,0.24408163,0.24340948,0.24143302,0.26197836,0.24821173,0.29858935,0.25965178,0.29799852,0.25651866,0.2656365,0.2790224,0.2834891,0.22737819,0.25167784,0.27888152,0.24169885,0.25437787,0.27889633,0.2408075,0.2885268,0.2867647,0.25925925,0.24352331,0.24971752,0.2462039,0.30375427,0.27568272,0.28758675,0.26108375,0.25877193,0.22435898,0.21945137,0.26067615,0.2735613,0.27346,0.2679218,0.23069768,0.30646387,0.23035714,0.25841087,0.2717638,0.2984039,0.24659312,0.25551602,0.2715713,0.26029962,0.2677674,0.196868,0.2526954,0.2655889,0.20110193,0.23934427,0.24942617,0.2795699,0.2651072,0.2925959,0.2658147,0.26778883,0.28879312,0.2488889,0.23612417,0.27873182,0.23096886,0.2999054,0.28028503,0.19681743,0.23827252,0.27488855,0.25894246,0.2622549,0.27380952,0.30926085,0.26866764,0.25392297,0.254447,0.24522293,0.24761255,0.31336743,0.2391459,0.28200972,0.28101945,0.27297297,0.25791857,0.2496361,0.26245442,0.24332571,0.27960756,0.27337202,0.2606973,0.27496275,0.28789032,0.28701407,0.24501759,0.24284667,0.25971502,0.2513011,0.20653218,0.2628205,0.2695195,0.2691968,0.28436363,0.28114754,0.2836812,0.22826087,0.2204301,0.22787611,0.26890758,0.28755692,0.26996806,0.25655565,0.26942354,0.24919872
51,0.16066946,0.15580736,0.19940476,0.075187966,0.16129032,0.124105014,0.2108716,0.14116576,0.10594796,0.14069878,0.18389423,0.14986376,0.091816366,0.18012048,0.17282404,0.1733951,0.171875,0.1526971,0.16006216,0.12765957,0.14642452,0.0,0.16223648,0.18039443,0.16545455,0.18490084,0.17439863,0.18199609,0.17684887,0.1764706,0.18432836,0.19113372,0.16602316,0.16,0.14314929,0.17205323,0.12990937,0.17404427,0.16852887,0.14237855,0.17699115,0.16538462,0.20223577,0.16226913,0.090332806,0.056112226,0.18028535,0.16563945,0.14045618,0.15292096,0.15103532,1.0,0.1503268,0.15648855,0.169279,0.15277778,0.16608392,0.16445623,0.1489726,0.16847374,0.17325582,0.18259558,0.15035318,0.17613168,0.1936937,0.17857143,0.1875,0.1875,0.17012449,0.1794569,0.17952883,0.15194681,0.16874136,0.1888981,0.1825999,0.1567477,0.17748344,0.1716418,0.17403845,0.16935484,0.16625,0.15570176,0.16761133,0.18326207,0.15501165,0.16634615,0.163,0.1858781,0.1523472,0.19758065,0.18233618,0.17710197,0.17747949,0.147929,0.17549668,0.15898618,0.15260324,0.16346154,0.17138486,0.17290552,0.1859024,0.1580247,0.16390729,0.17750677,0.1528777,0.16285211,0.16103896,0.18234165,0.15845649,0.17504051,0.18333334,0.17077045,0.15884194,0.16320474,0.17044623,0.17417876,0.16030014,0.19706632,0.17489539,0.174581,0.18250951,0.16136919,0.16059114,0.18484145,0.16780561,0.17869416,0.15614618,0.14941406,0.1550926,0.14374225,0.12982456,0.16652212,0.1812749,0.16902515,0.19008876,0.16679302,0.16012084,0.16833486,0.15651359,0.1616249,0.17486972,0.17717718,0.14688128,0.16818874,0.16471735,0.18599397,0.17411764,0.18124563,0.18878248,0.17546469,0.15904762,0.18451613,0.15631849,0.164042,0.18612881,0.17255217,0.171875,0.1576655,0.17029862,0.1734213,0.17678453,0.14777878,0.17824377,0.164297,0.16066283,0.17625,0.16238438,0.1933288,0.15671642,0.16764706,0.17720763,0.15584415,0.14728682,0.18104777,0.1552695,0.18050314,0.16362253,0.16968131,0.17335352,0.18688771,0.15675241,0.17195767,0.16654855,0.17797229,0.18119788,0.16973244,0.17084746,0.16907217,0.1637931,0.16388467,0.1851157,0.1539075,0.1685633,0.18440185,0.17138103,0.17267844,0.17628706,0.16060862,0.15203145,0.16950464,0.17859532,0.171875,0.1587473,0.14779271,0.160893,0.15988909,0.17346182,0.16850127,0.17706238,0.16486262,0.14688715,0.14727722,0.14991334,0.16911197,0.17152373,0.16058394,0.17989756,0.16709076
52,0.21961102,0.20683454,0.13235295,0.08490566,0.21037999,0.18171683,0.24010554,0.20686619,0.10714286,0.18287243,0.23990498,0.19723183,0.14853196,0.23045024,0.25932953,0.26403743,0.2029361,0.19603175,0.21953066,0.2027972,0.28914285,0.0,0.20836966,0.23381089,0.22914837,0.23048095,0.22625929,0.23243934,0.27683616,0.23809524,0.2704918,0.26221263,0.22324723,0.22995462,0.22619048,0.2116592,0.17185386,0.22032289,0.20438597,0.12201963,0.20503049,0.22242647,0.2091078,0.17391305,0.14488636,0.08768971,0.2914573,0.22908817,0.16593887,0.25753662,0.26397145,0.1503268,1.0,0.22467771,0.22994652,0.17814961,0.25714287,0.21507198,0.2106136,0.1923077,0.225,0.2475998,0.22017458,0.235623,0.27367637,0.23056994,0.24217907,0.24217907,0.22396857,0.24665178,0.24307205,0.211101,0.22742702,0.19095092,0.24733368,0.19553073,0.20888355,0.22496371,0.21727273,0.19757576,0.2108295,0.17907445,0.2046332,0.2431942,0.20543478,0.22222222,0.20735155,0.23473622,0.22433132,0.28796843,0.2390909,0.23941228,0.21736011,0.19144982,0.2363344,0.21690352,0.22338569,0.2405822,0.2187731,0.24155845,0.24924242,0.2007874,0.2172524,0.21944809,0.20793788,0.20116861,0.20280297,0.19363396,0.21929824,0.21268368,0.22807017,0.2236741,0.23,0.23697725,0.22364673,0.22956909,0.23657376,0.24843554,0.21565495,0.23626374,0.24109793,0.21783741,0.19888991,0.24246988,0.23489933,0.2486376,0.24896608,0.19907407,0.19896065,0.20069204,0.27981108,0.26886383,0.21993569,0.23938224,0.24155284,0.23749067,0.22518519,0.1972673,0.22463769,0.22548197,0.23461759,0.23065694,0.18903592,0.23913044,0.19690064,0.22948438,0.22348484,0.25503823,0.21704918,0.22848879,0.24533582,0.23670886,0.21848138,0.17406543,0.22457337,0.23649178,0.19289827,0.22627118,0.22691706,0.22792792,0.24553277,0.20662598,0.22349936,0.21805662,0.2538071,0.2592152,0.19407266,0.25066844,0.21903051,0.20756458,0.25585586,0.19544259,0.20240782,0.22659732,0.21978022,0.22844827,0.2582124,0.23411371,0.24199553,0.21798562,0.22309504,0.21231559,0.21907395,0.2557971,0.21537346,0.23333333,0.23825504,0.23322034,0.21255673,0.22461082,0.22743903,0.22841445,0.24805103,0.25163826,0.18478261,0.21745563,0.25076923,0.21813725,0.15661253,0.24636573,0.23765635,0.27602524,0.18981019,0.20550458,0.21797752,0.22808586,0.23979592,0.22185971,0.23253588,0.20780255,0.19759926,0.24404761,0.28787878,0.22155689,0.22687048,0.24218182,0.24350032,0.22358723
53,0.3159026,0.31914893,0.16404077,0.08839191,0.24942791,0.29128015,0.28182486,0.36131096,0.17021276,0.25987843,0.36338028,0.28443113,0.10901001,0.3617863,0.37618482,0.35880196,0.31178707,0.31169757,0.3199728,0.18843469,0.2393888,0.0,0.28113347,0.36763898,0.26793557,0.37597132,0.45943776,0.38348624,0.34599155,0.34379265,0.32530904,0.33910257,0.26179606,0.32655826,0.2852459,0.37052116,0.18613862,0.31463414,0.28099173,0.13313313,0.31027398,0.30250785,0.27081713,0.23584029,0.14257029,0.10146561,0.20674357,0.36319444,0.24223602,0.31861663,0.26473254,0.15648855,0.22467771,1.0,0.3420871,0.24612877,0.356654,0.2795076,0.332342,0.29803646,0.22296731,0.40683073,0.3463167,0.3021483,0.3783784,0.3593179,0.4030884,0.4030884,0.2715552,0.25129533,0.3126294,0.31670624,0.35786802,0.28493524,0.40312028,0.3184438,0.28256705,0.35207498,0.30343214,0.1827957,0.32344496,0.2429752,0.33145672,0.38537434,0.27748227,0.29416344,0.3039612,0.40734264,0.28844738,0.2826938,0.30585515,0.28623453,0.32874918,0.30582523,0.34435657,0.32008088,0.28254437,0.31828275,0.36432508,0.30140015,0.3215477,0.34858388,0.33046594,0.3735091,0.28773233,0.34268385,0.35271904,0.32232705,0.2923611,0.30763936,0.3254282,0.31510594,0.33448514,0.33819628,0.38700947,0.41322902,0.341859,0.39424804,0.35824177,0.33083645,0.3295756,0.3222849,0.32250202,0.3355795,0.328877,0.34138787,0.32517985,0.32061687,0.32719836,0.2414105,0.20716113,0.31117603,0.34520218,0.34234235,0.33354923,0.36983472,0.33199194,0.2979042,0.32389936,0.32594234,0.37798777,0.34623083,0.28432956,0.34667572,0.31494805,0.3473054,0.3436853,0.37669027,0.37696666,0.34236616,0.27057928,0.3655914,0.35083055,0.23681776,0.34898478,0.37383178,0.29523027,0.33158684,0.31487888,0.2725225,0.36666667,0.35759494,0.3649059,0.3821839,0.35147542,0.24418604,0.33756346,0.3934219,0.31007752,0.29620853,0.39172888,0.27807084,0.31203264,0.34077078,0.35878962,0.39008364,0.34809265,0.31970802,0.36798906,0.32612967,0.30817175,0.35240415,0.30836454,0.3630363,0.33510637,0.30211267,0.3761062,0.3718112,0.35980323,0.3825784,0.34847614,0.33216292,0.3221731,0.38480544,0.33958182,0.36696613,0.37307152,0.35539034,0.23283859,0.35615492,0.36881188,0.35322693,0.3017094,0.3502871,0.39957112,0.31355932,0.35714287,0.34459955,0.30016053,0.32639885,0.2847003,0.24615385,0.3018315,0.33514616,0.32832617,0.39534885,0.36895522,0.3231884
54,0.38005215,0.35600278,0.18153846,0.09780776,0.3347251,0.2881356,0.33818662,0.4083807,0.14027539,0.31747112,0.47702408,0.33333334,0.089590445,0.466994,0.4485253,0.43438396,0.34925976,0.36095056,0.37988827,0.16271722,0.2482066,0.0,0.332,0.47860962,0.38186812,0.46206117,0.40643862,0.45174187,0.40191692,0.39751554,0.415394,0.41601914,0.34303534,0.41466498,0.3314121,0.3454421,0.17581543,0.31553397,0.31109643,0.11797308,0.3562152,0.31304935,0.30313352,0.22230652,0.14817813,0.08268734,0.23960695,0.43414322,0.3043478,0.35159817,0.25656414,0.169279,0.22994652,0.3420871,1.0,0.28846154,0.39742723,0.35562915,0.36495388,0.33856785,0.25197983,0.5335988,0.33762518,0.3893179,0.4409938,0.4596165,0.5198123,0.5198123,0.3121469,0.26666668,0.40502253,0.3226685,0.42269254,0.35566688,0.53093815,0.37908497,0.23587786,0.40243903,0.34830683,0.21580547,0.25699168,0.23460208,0.40673575,0.4957936,0.30775076,0.34930557,0.32285115,0.47995606,0.33530572,0.2985782,0.3830532,0.381499,0.42707047,0.33474278,0.44198525,0.39414695,0.36449865,0.40682593,0.41489363,0.35049504,0.4078456,0.4013115,0.39790577,0.47607654,0.3449198,0.35737923,0.4502801,0.39942938,0.3706786,0.41650423,0.43429285,0.4219355,0.40738383,0.4264432,0.43120393,0.4072005,0.41997662,0.48462415,0.3893229,0.4331551,0.44164038,0.40117034,0.3427164,0.3945746,0.39141104,0.42732048,0.36903226,0.3382456,0.3901373,0.25322214,0.26096654,0.37144744,0.44444445,0.3873592,0.4227494,0.43698543,0.4127182,0.3453574,0.38995045,0.396633,0.48974082,0.44710326,0.3739897,0.44267517,0.31939685,0.4072039,0.42573625,0.4479042,0.4373908,0.43629584,0.35114503,0.45547363,0.43575418,0.22314675,0.47788697,0.40538806,0.28819445,0.37083888,0.37800252,0.35645604,0.44747534,0.37560302,0.4595843,0.41010877,0.43531576,0.22149123,0.3283369,0.49039617,0.32928476,0.33217752,0.50083286,0.3164557,0.38038725,0.42596093,0.40103492,0.48293516,0.42164883,0.37458855,0.47096774,0.43434972,0.3903846,0.4597433,0.40925267,0.43600735,0.4054054,0.3933246,0.48280025,0.49324325,0.39133167,0.40971357,0.45429364,0.3683218,0.41418356,0.4774458,0.43489933,0.43730107,0.41377133,0.39363816,0.2338957,0.40766332,0.45136866,0.4016342,0.29899135,0.3916185,0.44108176,0.35125935,0.44022417,0.40013272,0.32774284,0.378886,0.30843043,0.24962293,0.3613501,0.41043368,0.3681178,0.43033293,0.46944603,0.35521236
55,0.25386313,0.28096426,0.15179487,0.08812729,0.26152557,0.22351798,0.24535604,0.2795436,0.108140945,0.23581848,0.3106017,0.24351925,0.09367089,0.31560692,0.30357143,0.28536284,0.2932575,0.2562592,0.25433126,0.1611842,0.20746133,0.0,0.26093873,0.32209107,0.29159936,0.31454545,0.27479184,0.30054978,0.28129497,0.29184246,0.29700273,0.28853756,0.2761506,0.29524484,0.2510898,0.27362368,0.1525974,0.23976608,0.21483772,0.11995516,0.25973105,0.39380127,0.21753247,0.19441675,0.14726028,0.06030151,0.19126214,0.3137114,0.23129252,0.25777104,0.21932366,0.15277778,0.17814961,0.24612877,0.28846154,1.0,0.29287392,0.24732825,0.2781202,0.25493062,0.21987121,0.33133733,0.24957119,0.2857143,0.28590694,0.31763968,0.32241014,0.32241014,0.23398805,0.22761194,0.2893586,0.24390244,0.29734972,0.2613391,0.33016032,0.34469098,0.2072072,0.26644295,0.26793075,0.44228432,0.21832359,0.20052539,0.28113618,0.31889993,0.20775624,0.22106944,0.2585034,0.31755197,0.24845679,0.22857143,0.26888707,0.28279653,0.2959672,0.24453782,0.26880935,0.32223028,0.26862124,0.2955975,0.28422517,0.26100385,0.2869081,0.26485693,0.2697126,0.3072519,0.24726988,0.26291442,0.28030887,0.23820943,0.25855792,0.32161555,0.31215084,0.29970974,0.26887792,0.29910406,0.29177898,0.29288703,0.29110685,0.32648125,0.24981844,0.2822322,0.29460582,0.24162509,0.24376039,0.28581363,0.26448533,0.2942675,0.27823484,0.23369117,0.27566808,0.20975609,0.22423664,0.2696715,0.30510587,0.2767162,0.31109598,0.29337978,0.2614023,0.26162332,0.26819298,0.28859583,0.32467532,0.33215547,0.22026801,0.27285224,0.24342105,0.30123797,0.30597553,0.3147541,0.29981026,0.300891,0.30775788,0.31843233,0.30853996,0.19444445,0.29668185,0.2754663,0.2967626,0.24602574,0.3186567,0.2866557,0.30306825,0.31916666,0.30555555,0.27928573,0.2896321,0.19354838,0.23549488,0.33204633,0.25261465,0.2598162,0.33062172,0.24740623,0.34405386,0.30927107,0.26479077,0.31298622,0.2792793,0.28747118,0.2884748,0.287951,0.28833455,0.3564935,0.27966103,0.29144385,0.28689086,0.2608376,0.32899868,0.3198169,0.32597497,0.29079497,0.3261391,0.27733526,0.29973474,0.3148379,0.27025038,0.30021143,0.29432625,0.2890923,0.196,0.28370786,0.3174905,0.26885474,0.26363635,0.26083332,0.33895817,0.42649728,0.30494505,0.29246002,0.2644558,0.29022557,0.24149378,0.18363464,0.25496182,0.2930791,0.2657856,0.27900738,0.30198914,0.28941357
